signature_id,split,expected_class,predicted_class,model,mean_coverage,aggregate_effect,aggregate_p,direction_consistency,i_squared,loo_stability,max_confounder_effect,null_separation_p,platform_holdout_consistency,within_d,within_p
blind_durable_hypoxia_core,blind,durable,durable,effect_only,0.9666666666666667,0.49212288018587247,0.0,0.8666666666666667,0.9523747889161974,1.0,0.0,0.0,1.0,3.4080254573117097,0.00015289835584475497
blind_durable_hypoxia_core,blind,durable,mixed,null_aware,0.9666666666666667,0.49212288018587247,0.0,0.8666666666666667,0.9523747889161974,1.0,0.0,0.0,1.0,3.4080254573117097,0.00015289835584475497
blind_durable_hypoxia_core,blind,durable,mixed,no_confounder,0.9666666666666667,0.49212288018587247,0.0,0.8666666666666667,0.9523747889161974,1.0,0.0,0.0,1.0,3.4080254573117097,0.00015289835584475497
blind_durable_hypoxia_core,blind,durable,durable,within_program,0.9666666666666667,0.49212288018587247,0.0,0.8666666666666667,0.9523747889161974,1.0,0.0,0.0,1.0,3.4080254573117097,0.00015289835584475497
blind_brittle_random,blind,brittle,mixed,full_model,0.76,-0.085677080207272,0.01166507168045694,0.5,0.8844066188185562,1.0,0.0,0.545,1.0,,
blind_brittle_random,blind,brittle,durable,overlap_only,0.76,-0.085677080207272,0.01166507168045694,0.5,0.8844066188185562,1.0,0.0,0.545,1.0,,
blind_brittle_random,blind,brittle,durable,effect_only,0.76,-0.085677080207272,0.01166507168045694,0.5,0.8844066188185562,1.0,0.0,0.545,1.0,,
blind_brittle_random,blind,brittle,brittle,null_aware,0.76,-0.085677080207272,0.01166507168045694,0.5,0.8844066188185562,1.0,0.0,0.545,1.0,,
blind_brittle_random,blind,brittle,mixed,no_confounder,0.76,-0.085677080207272,0.01166507168045694,0.5,0.8844066188185562,1.0,0.0,0.545,1.0,,
blind_brittle_random,blind,brittle,mixed,within_program,0.76,-0.085677080207272,0.01166507168045694,0.5,0.8844066188185562,1.0,0.0,0.545,1.0,,
blind_mixed_emt_stress,blind,mixed,confounded,full_model,0.9349999999999999,0.4546339489286063,0.0,0.9,0.9115548231168665,1.0,0.5009705248377652,0.0,1.0,2.2926950979717713,0.002505916402407049
blind_mixed_emt_stress,blind,mixed,durable,overlap_only,0.9349999999999999,0.4546339489286063,0.0,0.9,0.9115548231168665,1.0,0.5009705248377652,0.0,1.0,2.2926950979717713,0.002505916402407049
blind_mixed_emt_stress,blind,mixed,durable,effect_only,0.9349999999999999,0.4546339489286063,0.0,0.9,0.9115548231168665,1.0,0.5009705248377652,0.0,1.0,2.2926950979717713,0.002505916402407049
blind_mixed_emt_stress,blind,mixed,mixed,null_aware,0.9349999999999999,0.4546339489286063,0.0,0.9,0.9115548231168665,1.0,0.5009705248377652,0.0,1.0,2.2926950979717713,0.002505916402407049
blind_mixed_emt_stress,blind,mixed,mixed,no_confounder,0.9349999999999999,0.4546339489286063,0.0,0.9,0.9115548231168665,1.0,0.5009705248377652,0.0,1.0,2.2926950979717713,0.002505916402407049
blind_mixed_emt_stress,blind,mixed,confounded,within_program,0.9349999999999999,0.4546339489286063,0.0,0.9,0.9115548231168665,1.0,0.5009705248377652,0.0,1.0,2.2926950979717713,0.002505916402407049
blind_confounded_prolif_inflam,blind,confounded,confounded,full_model,0.9700000000000001,0.404209113506305,0.0,0.7666666666666667,0.9323549862634039,1.0,0.6630606515168321,0.005,1.0,0.1704330580400731,0.6913006952812701
blind_confounded_prolif_inflam,blind,confounded,durable,overlap_only,0.9700000000000001,0.404209113506305,0.0,0.7666666666666667,0.9323549862634039,1.0,0.6630606515168321,0.005,1.0,0.1704330580400731,0.6913006952812701
blind_confounded_prolif_inflam,blind,confounded,durable,effect_only,0.9700000000000001,0.404209113506305,0.0,0.7666666666666667,0.9323549862634039,1.0,0.6630606515168321,0.005,1.0,0.1704330580400731,0.6913006952812701
blind_confounded_prolif_inflam,blind,confounded,mixed,null_aware,0.9700000000000001,0.404209113506305,0.0,0.7666666666666667,0.9323549862634039,1.0,0.6630606515168321,0.005,1.0,0.1704330580400731,0.6913006952812701
blind_confounded_prolif_inflam,blind,confounded,mixed,no_confounder,0.9700000000000001,0.404209113506305,0.0,0.7666666666666667,0.9323549862634039,1.0,0.6630606515168321,0.005,1.0,0.1704330580400731,0.6913006952812701
blind_confounded_prolif_inflam,blind,confounded,confounded,within_program,0.9700000000000001,0.404209113506305,0.0,0.7666666666666667,0.9323549862634039,1.0,0.6630606515168321,0.005,1.0,0.1704330580400731,0.6913006952812701
blind_confounded_stealth_emt_immune,blind,confounded,confounded,full_model,0.9266666666666666,0.012714079756117644,0.7100972552299567,0.6333333333333333,0.9194733399278304,0.8333333333333334,0.18127819004702542,0.945,0.6666666666666666,2.7994930864822227,0.0013986131313825645
blind_confounded_stealth_emt_immune,blind,confounded,durable,overlap_only,0.9266666666666666,0.012714079756117644,0.7100972552299567,0.6333333333333333,0.9194733399278304,0.8333333333333334,0.18127819004702542,0.945,0.6666666666666666,2.7994930864822227,0.0013986131313825645
blind_confounded_stealth_emt_immune,blind,confounded,brittle,effect_only,0.9266666666666666,0.012714079756117644,0.7100972552299567,0.6333333333333333,0.9194733399278304,0.8333333333333334,0.18127819004702542,0.945,0.6666666666666666,2.7994930864822227,0.0013986131313825645
blind_confounded_stealth_emt_immune,blind,confounded,brittle,null_aware,0.9266666666666666,0.012714079756117644,0.7100972552299567,0.6333333333333333,0.9194733399278304,0.8333333333333334,0.18127819004702542,0.945,0.6666666666666666,2.7994930864822227,0.0013986131313825645
blind_confounded_stealth_emt_immune,blind,confounded,brittle,no_confounder,0.9266666666666666,0.012714079756117644,0.7100972552299567,0.6333333333333333,0.9194733399278304,0.8333333333333334,0.18127819004702542,0.945,0.6666666666666666,2.7994930864822227,0.0013986131313825645
blind_confounded_stealth_emt_immune,blind,confounded,confounded,within_program,0.9266666666666666,0.012714079756117644,0.7100972552299567,0.6333333333333333,0.9194733399278304,0.8333333333333334,0.18127819004702542,0.945,0.6666666666666666,2.7994930864822227,0.0013986131313825645
blind_lowcov_keratin,blind,insufficient_coverage,brittle,full_model,0.8000000000000002,0.044207602976301684,0.20356954576262787,0.5666666666666667,0.73122393426165,1.0,0.0,0.755,0.6666666666666666,,
blind_lowcov_keratin,blind,insufficient_coverage,durable,overlap_only,0.8000000000000002,0.044207602976301684,0.20356954576262787,0.5666666666666667,0.73122393426165,1.0,0.0,0.755,0.6666666666666666,,
blind_lowcov_keratin,blind,insufficient_coverage,brittle,effect_only,0.8000000000000002,0.044207602976301684,0.20356954576262787,0.5666666666666667,0.73122393426165,1.0,0.0,0.755,0.6666666666666666,,
blind_lowcov_keratin,blind,insufficient_coverage,brittle,null_aware,0.8000000000000002,0.044207602976301684,0.20356954576262787,0.5666666666666667,0.73122393426165,1.0,0.0,0.755,0.6666666666666666,,
blind_lowcov_keratin,blind,insufficient_coverage,brittle,no_confounder,0.8000000000000002,0.044207602976301684,0.20356954576262787,0.5666666666666667,0.73122393426165,1.0,0.0,0.755,0.6666666666666666,,
blind_lowcov_keratin,blind,insufficient_coverage,brittle,within_program,0.8000000000000002,0.044207602976301684,0.20356954576262787,0.5666666666666667,0.73122393426165,1.0,0.0,0.755,0.6666666666666666,,
